subject,experiment_name,age_group,age,trial_type,trial_index,label1,label2,image1,image2,image3,image4,image5,image6,image7,image8,choice_image,random_image,choice_label,random_label,target_image,is_right,target_label
p501751,Experiment 1,adults,23,learning,14,noopy,sibu,stims/2.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501751,Experiment 1,adults,23,learning,15,finna,manu,stims/4.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501751,Experiment 1,adults,23,learning,16,noopy,manu,stims/3.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501751,Experiment 1,adults,23,learning,17,kita,guffi,stims/5.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501751,Experiment 1,adults,23,learning,18,guffi,kita,stims/5.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501751,Experiment 1,adults,23,learning,19,tesser,beppo,stims/7.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501751,Experiment 1,adults,23,learning,20,sibu,manu,stims/2.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501751,Experiment 1,adults,23,learning,21,finna,noopy,stims/4.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501751,Experiment 1,adults,23,learning,22,sibu,finna,stims/4.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501751,Experiment 1,adults,23,learning,23,beppo,tesser,stims/7.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501751,Experiment 1,adults,23,learning,24,beppo,tesser,stims/7.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501751,Experiment 1,adults,23,selection,25,guffi,sibu,stims/3.png,stims/8.png,stims/4.png,stims/7.png,stims/6.png,stims/5.png,stims/2.png,stims/1.png,stims/8.png,stims/2.png,guffi,sibu,NA,NA,NA
p501751,Experiment 1,adults,23,selection,26,beppo,noopy,stims/3.png,stims/8.png,stims/4.png,stims/7.png,stims/6.png,stims/5.png,stims/2.png,stims/1.png,stims/1.png,stims/3.png,beppo,noopy,NA,NA,NA
p501751,Experiment 1,adults,23,selection,27,guffi,tesser,stims/3.png,stims/8.png,stims/4.png,stims/7.png,stims/6.png,stims/5.png,stims/2.png,stims/1.png,stims/7.png,stims/8.png,tesser,guffi,NA,NA,NA
p501751,Experiment 1,adults,23,selection,28,tesser,sibu,stims/3.png,stims/8.png,stims/4.png,stims/7.png,stims/6.png,stims/5.png,stims/2.png,stims/1.png,stims/2.png,stims/7.png,sibu,tesser,NA,NA,NA
p501751,Experiment 1,adults,23,test,29,NA,NA,stims/4.png,stims/3.png,stims/5.png,stims/2.png,stims/8.png,stims/1.png,stims/6.png,stims/7.png,stims/7.png,NA,NA,NA,stims/1.png,0,NA
p501751,Experiment 1,adults,23,test,30,NA,NA,stims/8.png,stims/4.png,stims/5.png,stims/7.png,stims/6.png,stims/2.png,stims/1.png,stims/3.png,stims/6.png,NA,NA,NA,stims/6.png,1,NA
p501751,Experiment 1,adults,23,test,31,NA,NA,stims/7.png,stims/6.png,stims/1.png,stims/8.png,stims/2.png,stims/3.png,stims/4.png,stims/5.png,stims/1.png,NA,NA,NA,stims/7.png,0,NA
p501751,Experiment 1,adults,23,test,32,NA,NA,stims/3.png,stims/6.png,stims/7.png,stims/8.png,stims/1.png,stims/2.png,stims/4.png,stims/5.png,stims/3.png,NA,NA,NA,stims/3.png,1,NA
p501751,Experiment 1,adults,23,test,33,NA,NA,stims/1.png,stims/6.png,stims/5.png,stims/3.png,stims/8.png,stims/4.png,stims/2.png,stims/7.png,stims/5.png,NA,NA,NA,stims/5.png,1,NA
p501751,Experiment 1,adults,23,test,34,NA,NA,stims/1.png,stims/8.png,stims/4.png,stims/6.png,stims/2.png,stims/5.png,stims/7.png,stims/3.png,stims/2.png,NA,NA,NA,stims/2.png,1,NA
p501751,Experiment 1,adults,23,test,35,NA,NA,stims/3.png,stims/2.png,stims/7.png,stims/1.png,stims/5.png,stims/8.png,stims/6.png,stims/4.png,stims/4.png,NA,NA,NA,stims/4.png,1,NA
p501751,Experiment 1,adults,23,test,36,NA,NA,stims/4.png,stims/6.png,stims/2.png,stims/3.png,stims/7.png,stims/8.png,stims/1.png,stims/5.png,stims/8.png,NA,NA,NA,stims/8.png,1,NA
p513792,Experiment 1,adults,27,learning,1,finna,guffi,stims/8.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,2,tesser,beppo,stims/2.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,3,noopy,kita,stims/3.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,4,beppo,finna,stims/2.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,5,sibu,manu,stims/4.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,6,sibu,manu,stims/4.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,7,beppo,guffi,stims/2.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,8,sibu,manu,stims/4.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,9,kita,noopy,stims/3.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,10,noopy,kita,stims/3.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,11,finna,tesser,stims/5.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,12,guffi,tesser,stims/5.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,13,manu,sibu,stims/4.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,14,tesser,finna,stims/5.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,15,guffi,tesser,stims/5.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,16,kita,noopy,stims/3.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,17,kita,noopy,stims/3.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,18,guffi,finna,stims/8.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,19,kita,noopy,stims/3.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,20,sibu,manu,stims/4.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,21,beppo,finna,stims/2.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,22,beppo,tesser,stims/2.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,23,beppo,guffi,stims/2.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,learning,24,sibu,manu,stims/4.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p513792,Experiment 1,adults,27,selection,25,sibu,kita,stims/8.png,stims/3.png,stims/6.png,stims/7.png,stims/2.png,stims/5.png,stims/1.png,stims/4.png,stims/7.png,stims/6.png,sibu,kita,NA,NA,NA
p513792,Experiment 1,adults,27,selection,26,finna,manu,stims/8.png,stims/3.png,stims/6.png,stims/7.png,stims/2.png,stims/5.png,stims/1.png,stims/4.png,stims/4.png,stims/8.png,manu,finna,NA,NA,NA
p513792,Experiment 1,adults,27,selection,27,sibu,noopy,stims/8.png,stims/3.png,stims/6.png,stims/7.png,stims/2.png,stims/5.png,stims/1.png,stims/4.png,stims/7.png,stims/3.png,sibu,noopy,NA,NA,NA
p513792,Experiment 1,adults,27,selection,28,sibu,kita,stims/8.png,stims/3.png,stims/6.png,stims/7.png,stims/2.png,stims/5.png,stims/1.png,stims/4.png,stims/6.png,stims/7.png,kita,sibu,NA,NA,NA
p513792,Experiment 1,adults,27,test,29,NA,NA,stims/3.png,stims/7.png,stims/6.png,stims/1.png,stims/2.png,stims/4.png,stims/8.png,stims/5.png,stims/5.png,NA,NA,NA,stims/5.png,1,NA
p513792,Experiment 1,adults,27,test,30,NA,NA,stims/1.png,stims/3.png,stims/5.png,stims/7.png,stims/8.png,stims/2.png,stims/4.png,stims/6.png,stims/2.png,NA,NA,NA,stims/2.png,1,NA
p513792,Experiment 1,adults,27,test,31,NA,NA,stims/5.png,stims/8.png,stims/3.png,stims/1.png,stims/7.png,stims/6.png,stims/2.png,stims/4.png,stims/1.png,NA,NA,NA,stims/1.png,1,NA
p513792,Experiment 1,adults,27,test,32,NA,NA,stims/8.png,stims/3.png,stims/6.png,stims/4.png,stims/5.png,stims/2.png,stims/7.png,stims/1.png,stims/4.png,NA,NA,NA,stims/7.png,0,NA
p513792,Experiment 1,adults,27,test,33,NA,NA,stims/3.png,stims/6.png,stims/7.png,stims/8.png,stims/2.png,stims/5.png,stims/4.png,stims/1.png,stims/3.png,NA,NA,NA,stims/3.png,1,NA
p513792,Experiment 1,adults,27,test,34,NA,NA,stims/7.png,stims/5.png,stims/8.png,stims/6.png,stims/4.png,stims/1.png,stims/2.png,stims/3.png,stims/8.png,NA,NA,NA,stims/8.png,1,NA
p513792,Experiment 1,adults,27,test,35,NA,NA,stims/1.png,stims/3.png,stims/7.png,stims/5.png,stims/8.png,stims/6.png,stims/2.png,stims/4.png,stims/6.png,NA,NA,NA,stims/6.png,1,NA
p513792,Experiment 1,adults,27,test,36,NA,NA,stims/4.png,stims/5.png,stims/1.png,stims/6.png,stims/2.png,stims/8.png,stims/7.png,stims/3.png,stims/4.png,NA,NA,NA,stims/4.png,1,NA
p534276,Experiment 1,adults,34,learning,1,manu,kita,stims/8.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,2,guffi,tesser,stims/4.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,3,kita,beppo,stims/8.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,4,beppo,manu,stims/6.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,5,finna,sibu,stims/2.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,6,noopy,beppo,stims/1.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,7,finna,sibu,stims/2.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,8,kita,noopy,stims/8.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,9,manu,noopy,stims/1.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,10,tesser,guffi,stims/4.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,11,finna,sibu,stims/2.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,12,guffi,tesser,stims/4.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,13,sibu,finna,stims/2.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,14,tesser,guffi,stims/4.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,15,sibu,finna,stims/2.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,16,manu,noopy,stims/1.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,17,kita,manu,stims/8.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,18,tesser,guffi,stims/4.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,19,kita,noopy,stims/8.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,20,kita,beppo,stims/8.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,21,finna,sibu,stims/2.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,22,guffi,tesser,stims/4.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,23,beppo,noopy,stims/1.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,learning,24,beppo,manu,stims/6.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p534276,Experiment 1,adults,34,selection,25,beppo,sibu,stims/6.png,stims/4.png,stims/5.png,stims/1.png,stims/8.png,stims/3.png,stims/2.png,stims/7.png,stims/6.png,stims/3.png,beppo,sibu,NA,NA,NA
p534276,Experiment 1,adults,34,selection,26,finna,guffi,stims/6.png,stims/4.png,stims/5.png,stims/1.png,stims/8.png,stims/3.png,stims/2.png,stims/7.png,stims/2.png,stims/4.png,finna,guffi,NA,NA,NA
p534276,Experiment 1,adults,34,selection,27,beppo,noopy,stims/6.png,stims/4.png,stims/5.png,stims/1.png,stims/8.png,stims/3.png,stims/2.png,stims/7.png,stims/1.png,stims/6.png,noopy,beppo,NA,NA,NA
p534276,Experiment 1,adults,34,selection,28,noopy,tesser,stims/6.png,stims/4.png,stims/5.png,stims/1.png,stims/8.png,stims/3.png,stims/2.png,stims/7.png,stims/5.png,stims/1.png,tesser,noopy,NA,NA,NA
p534276,Experiment 1,adults,34,test,29,NA,NA,stims/7.png,stims/1.png,stims/6.png,stims/5.png,stims/3.png,stims/2.png,stims/8.png,stims/4.png,stims/1.png,NA,NA,NA,stims/1.png,1,NA
p534276,Experiment 1,adults,34,test,30,NA,NA,stims/5.png,stims/7.png,stims/3.png,stims/4.png,stims/6.png,stims/8.png,stims/2.png,stims/1.png,stims/5.png,NA,NA,NA,stims/4.png,0,NA
p534276,Experiment 1,adults,34,test,31,NA,NA,stims/8.png,stims/3.png,stims/4.png,stims/1.png,stims/7.png,stims/2.png,stims/6.png,stims/5.png,stims/3.png,NA,NA,NA,stims/8.png,0,NA
p534276,Experiment 1,adults,34,test,32,NA,NA,stims/1.png,stims/2.png,stims/3.png,stims/4.png,stims/6.png,stims/7.png,stims/5.png,stims/8.png,stims/2.png,NA,NA,NA,stims/2.png,1,NA
p534276,Experiment 1,adults,34,test,33,NA,NA,stims/1.png,stims/8.png,stims/3.png,stims/6.png,stims/5.png,stims/7.png,stims/2.png,stims/4.png,stims/6.png,NA,NA,NA,stims/6.png,1,NA
p534276,Experiment 1,adults,34,test,34,NA,NA,stims/8.png,stims/4.png,stims/2.png,stims/1.png,stims/5.png,stims/6.png,stims/3.png,stims/7.png,stims/4.png,NA,NA,NA,stims/5.png,0,NA
p534276,Experiment 1,adults,34,test,35,NA,NA,stims/5.png,stims/8.png,stims/4.png,stims/3.png,stims/7.png,stims/1.png,stims/2.png,stims/6.png,stims/8.png,NA,NA,NA,stims/3.png,0,NA
p534276,Experiment 1,adults,34,test,36,NA,NA,stims/2.png,stims/1.png,stims/3.png,stims/8.png,stims/7.png,stims/6.png,stims/4.png,stims/5.png,stims/7.png,NA,NA,NA,stims/7.png,1,NA
p542993,Experiment 1,adults,30,learning,1,sibu,manu,stims/7.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,2,noopy,manu,stims/7.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,3,sibu,finna,stims/1.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,4,guffi,tesser,stims/6.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,5,beppo,kita,stims/2.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,6,tesser,guffi,stims/6.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,7,manu,finna,stims/7.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,8,guffi,tesser,stims/6.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,9,sibu,noopy,stims/8.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,10,finna,noopy,stims/8.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,11,beppo,kita,stims/2.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,12,beppo,kita,stims/2.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,13,noopy,manu,stims/7.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,14,finna,noopy,stims/8.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,15,kita,beppo,stims/2.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,16,kita,beppo,stims/2.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,17,guffi,tesser,stims/6.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,18,manu,finna,stims/7.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,19,beppo,kita,stims/2.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,20,tesser,guffi,stims/6.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,21,finna,sibu,stims/1.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,22,sibu,manu,stims/7.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,23,sibu,noopy,stims/8.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,learning,24,guffi,tesser,stims/6.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p542993,Experiment 1,adults,30,selection,25,beppo,tesser,stims/8.png,stims/6.png,stims/3.png,stims/4.png,stims/5.png,stims/2.png,stims/1.png,stims/7.png,stims/2.png,stims/6.png,beppo,tesser,NA,NA,NA
p542993,Experiment 1,adults,30,selection,26,tesser,kita,stims/8.png,stims/6.png,stims/3.png,stims/4.png,stims/5.png,stims/2.png,stims/1.png,stims/7.png,stims/3.png,stims/6.png,kita,tesser,NA,NA,NA
p542993,Experiment 1,adults,30,selection,27,beppo,finna,stims/8.png,stims/6.png,stims/3.png,stims/4.png,stims/5.png,stims/2.png,stims/1.png,stims/7.png,stims/1.png,stims/2.png,finna,beppo,NA,NA,NA
p542993,Experiment 1,adults,30,selection,28,manu,tesser,stims/8.png,stims/6.png,stims/3.png,stims/4.png,stims/5.png,stims/2.png,stims/1.png,stims/7.png,stims/7.png,stims/6.png,manu,tesser,NA,NA,NA
p542993,Experiment 1,adults,30,test,29,NA,NA,stims/7.png,stims/5.png,stims/1.png,stims/4.png,stims/8.png,stims/3.png,stims/6.png,stims/2.png,stims/2.png,NA,NA,NA,stims/2.png,1,NA
p542993,Experiment 1,adults,30,test,30,NA,NA,stims/6.png,stims/4.png,stims/1.png,stims/5.png,stims/8.png,stims/3.png,stims/2.png,stims/7.png,stims/8.png,NA,NA,NA,stims/8.png,1,NA
p542993,Experiment 1,adults,30,test,31,NA,NA,stims/3.png,stims/2.png,stims/6.png,stims/5.png,stims/7.png,stims/4.png,stims/8.png,stims/1.png,stims/6.png,NA,NA,NA,stims/1.png,0,NA
p542993,Experiment 1,adults,30,test,32,NA,NA,stims/4.png,stims/6.png,stims/8.png,stims/5.png,stims/3.png,stims/7.png,stims/1.png,stims/2.png,stims/5.png,NA,NA,NA,stims/5.png,1,NA
p542993,Experiment 1,adults,30,test,33,NA,NA,stims/1.png,stims/8.png,stims/4.png,stims/7.png,stims/3.png,stims/5.png,stims/2.png,stims/6.png,stims/6.png,NA,NA,NA,stims/6.png,1,NA
p542993,Experiment 1,adults,30,test,34,NA,NA,stims/4.png,stims/8.png,stims/5.png,stims/3.png,stims/2.png,stims/1.png,stims/6.png,stims/7.png,stims/1.png,NA,NA,NA,stims/3.png,0,NA
p542993,Experiment 1,adults,30,test,35,NA,NA,stims/1.png,stims/2.png,stims/4.png,stims/7.png,stims/5.png,stims/3.png,stims/8.png,stims/6.png,stims/7.png,NA,NA,NA,stims/7.png,1,NA
p542993,Experiment 1,adults,30,test,36,NA,NA,stims/5.png,stims/4.png,stims/2.png,stims/3.png,stims/8.png,stims/6.png,stims/7.png,stims/1.png,stims/4.png,NA,NA,NA,stims/4.png,1,NA
p551942,Experiment S1,adults,19,learning,1,finna,tesser,stims/1.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p551942,Experiment S1,adults,19,learning,2,beppo,guffi,stims/6.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p551942,Experiment S1,adults,19,learning,3,noopy,kita,stims/4.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p551942,Experiment S1,adults,19,learning,4,manu,beppo,stims/7.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p551942,Experiment S1,adults,19,learning,5,tesser,finna,stims/1.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p551942,Experiment S1,adults,19,learning,6,tesser,kita,stims/1.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p551942,Experiment S1,adults,19,learning,7,sibu,guffi,stims/3.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p551942,Experiment S1,adults,19,learning,8,sibu,beppo,stims/3.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p551942,Experiment S1,adults,19,learning,9,noopy,kita,stims/4.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p551942,Experiment S1,adults,19,learning,10,manu,sibu,stims/3.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p551942,Experiment S1,adults,19,learning,11,noopy,finna,stims/5.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p551942,Experiment S1,adults,19,learning,12,manu,guffi,stims/6.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p551942,Experiment S1,adults,19,learning,13,manu,sibu,stims/3.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p551942,Experiment S1,adults,19,learning,14,manu,guffi,stims/6.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p551942,Experiment S1,adults,19,learning,15,finna,tesser,stims/1.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p551942,Experiment S1,adults,19,learning,16,beppo,sibu,stims/3.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p551942,Experiment S1,adults,19,learning,17,guffi,sibu,stims/3.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p551942,Experiment S1,adults,19,learning,18,noopy,kita,stims/4.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p551942,Experiment S1,adults,19,learning,19,tesser,kita,stims/1.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p551942,Experiment S1,adults,19,learning,20,guffi,beppo,stims/6.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p551942,Experiment S1,adults,19,learning,21,noopy,kita,stims/4.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p551942,Experiment S1,adults,19,learning,22,tesser,finna,stims/1.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
