subject,age_group,experiment_name,sampling_condition,trial_type,label1,label2,image1,image2,image3,image4,image5,image6,image7,image8,choice_image,random_image,random_image1,random_image2,choice_label,random_label,random_label1,random_label2,target_image,target_label,is_right,trial_index
p624386,adults,Crossact_active_passive,active,learning,manu,noopy,stims/9.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
p624386,adults,Crossact_active_passive,active,learning,leemu,finna,stims/18.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
p624386,adults,Crossact_active_passive,active,learning,roozer,biffer,stims/29.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
p624386,adults,Crossact_active_passive,active,learning,tesser,noopy,stims/8.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
p624386,adults,Crossact_active_passive,active,learning,finna,leemu,stims/18.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
p624386,adults,Crossact_active_passive,active,learning,manu,tesser,stims/9.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
p624386,adults,Crossact_active_passive,active,learning,finna,leemu,stims/18.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
p624386,adults,Crossact_active_passive,active,learning,sibu,tesser,stims/8.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
p624386,adults,Crossact_active_passive,active,learning,biffer,roozer,stims/29.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
p624386,adults,Crossact_active_passive,active,learning,noopy,sibu,stims/12.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
p624386,adults,Crossact_active_passive,active,selection,NA,NA,stims/29.png,stims/12.png,stims/5.png,stims/8.png,stims/1.png,stims/17.png,stims/18.png,stims/9.png,stims/12.png,stims/9.png,NA,NA,sibu,manu,NA,NA,NA,NA,NA,25
p624386,adults,Crossact_active_passive,active,selection,NA,NA,stims/29.png,stims/12.png,stims/5.png,stims/8.png,stims/1.png,stims/17.png,stims/18.png,stims/9.png,stims/5.png,stims/18.png,NA,NA,biffer,leemu,NA,NA,NA,NA,NA,26
p624386,adults,Crossact_active_passive,active,selection,NA,NA,stims/29.png,stims/12.png,stims/5.png,stims/8.png,stims/1.png,stims/17.png,stims/18.png,stims/9.png,stims/17.png,stims/12.png,NA,NA,noopy,sibu,NA,NA,NA,NA,NA,27
p624386,adults,Crossact_active_passive,active,selection,NA,NA,stims/29.png,stims/12.png,stims/5.png,stims/8.png,stims/1.png,stims/17.png,stims/18.png,stims/9.png,stims/9.png,stims/17.png,NA,NA,manu,noopy,NA,NA,NA,NA,NA,28
p624386,adults,Crossact_active_passive,active,test,NA,NA,stims/8.png,stims/17.png,stims/9.png,stims/5.png,stims/29.png,stims/18.png,stims/12.png,stims/1.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,stims/17.png,noopy,1,29
p624386,adults,Crossact_active_passive,active,test,NA,NA,stims/8.png,stims/9.png,stims/1.png,stims/29.png,stims/17.png,stims/5.png,stims/12.png,stims/18.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,stims/1.png,finna,1,30
p624386,adults,Crossact_active_passive,active,test,NA,NA,stims/9.png,stims/17.png,stims/29.png,stims/12.png,stims/5.png,stims/1.png,stims/18.png,stims/8.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,stims/29.png,roozer,1,31
p624386,adults,Crossact_active_passive,active,test,NA,NA,stims/5.png,stims/29.png,stims/1.png,stims/17.png,stims/8.png,stims/18.png,stims/12.png,stims/9.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,stims/9.png,manu,0,32
p624386,adults,Crossact_active_passive,active,test,NA,NA,stims/12.png,stims/18.png,stims/17.png,stims/9.png,stims/5.png,stims/8.png,stims/29.png,stims/1.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,stims/12.png,sibu,0,33
p624386,adults,Crossact_active_passive,active,test,NA,NA,stims/17.png,stims/1.png,stims/8.png,stims/29.png,stims/5.png,stims/9.png,stims/12.png,stims/18.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,stims/18.png,leemu,1,34
p624386,adults,Crossact_active_passive,active,test,NA,NA,stims/18.png,stims/1.png,stims/12.png,stims/9.png,stims/17.png,stims/5.png,stims/8.png,stims/29.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,stims/5.png,biffer,1,35
p624386,adults,Crossact_active_passive,active,test,NA,NA,stims/9.png,stims/29.png,stims/1.png,stims/5.png,stims/18.png,stims/8.png,stims/12.png,stims/17.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,stims/8.png,tesser,0,36
p624386,adults,Crossact_active_passive,active,test,NA,NA,stims/8.png,stims/12.png,stims/18.png,stims/1.png,stims/29.png,stims/5.png,stims/17.png,stims/9.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,stims/1.png,finna,1,37
p624386,adults,Crossact_active_passive,active,test,NA,NA,stims/1.png,stims/18.png,stims/17.png,stims/29.png,stims/8.png,stims/12.png,stims/5.png,stims/9.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,stims/17.png,noopy,1,38
p624386,adults,Crossact_active_passive,active,test,NA,NA,stims/9.png,stims/29.png,stims/18.png,stims/8.png,stims/5.png,stims/17.png,stims/1.png,stims/12.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,stims/12.png,sibu,0,39
p624386,adults,Crossact_active_passive,active,test,NA,NA,stims/18.png,stims/12.png,stims/5.png,stims/1.png,stims/9.png,stims/29.png,stims/8.png,stims/17.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,stims/29.png,roozer,0,40
p624386,adults,Crossact_active_passive,active,test,NA,NA,stims/9.png,stims/17.png,stims/29.png,stims/18.png,stims/5.png,stims/8.png,stims/1.png,stims/12.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,stims/18.png,leemu,1,41
p624386,adults,Crossact_active_passive,active,test,NA,NA,stims/17.png,stims/29.png,stims/12.png,stims/8.png,stims/18.png,stims/5.png,stims/9.png,stims/1.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,stims/5.png,biffer,0,42
p624386,adults,Crossact_active_passive,active,test,NA,NA,stims/8.png,stims/1.png,stims/29.png,stims/18.png,stims/9.png,stims/17.png,stims/5.png,stims/12.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,stims/9.png,manu,1,43
p624386,adults,Crossact_active_passive,active,test,NA,NA,stims/18.png,stims/29.png,stims/12.png,stims/1.png,stims/5.png,stims/17.png,stims/8.png,stims/9.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,stims/8.png,tesser,0,44
p97871,adults,Crossact_active_passive,active,learning,sibu,biffer,stims/5.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
p97871,adults,Crossact_active_passive,active,learning,biffer,kita,stims/9.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
p97871,adults,Crossact_active_passive,active,learning,noopy,pahvy,stims/14.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
p97871,adults,Crossact_active_passive,active,learning,noopy,pahvy,stims/14.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
p97871,adults,Crossact_active_passive,active,learning,leemu,manu,stims/4.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
p97871,adults,Crossact_active_passive,active,learning,leemu,manu,stims/4.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
p97871,adults,Crossact_active_passive,active,learning,manu,leemu,stims/4.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
p97871,adults,Crossact_active_passive,active,learning,kita,tibble,stims/7.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
p97871,adults,Crossact_active_passive,active,learning,kita,sibu,stims/5.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
p97871,adults,Crossact_active_passive,active,learning,tibble,biffer,stims/7.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
p97871,adults,Crossact_active_passive,active,learning,sibu,tibble,stims/7.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
p97871,adults,Crossact_active_passive,active,learning,noopy,pahvy,stims/14.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
p97871,adults,Crossact_active_passive,active,learning,noopy,pahvy,stims/14.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
p97871,adults,Crossact_active_passive,active,learning,sibu,tibble,stims/7.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
p97871,adults,Crossact_active_passive,active,learning,leemu,manu,stims/4.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
p97871,adults,Crossact_active_passive,active,learning,manu,leemu,stims/4.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
p97871,adults,Crossact_active_passive,active,learning,pahvy,noopy,stims/14.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
p97871,adults,Crossact_active_passive,active,learning,kita,tibble,stims/7.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
p97871,adults,Crossact_active_passive,active,learning,biffer,tibble,stims/7.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
p97871,adults,Crossact_active_passive,active,learning,leemu,manu,stims/4.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
p97871,adults,Crossact_active_passive,active,learning,sibu,kita,stims/5.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
p97871,adults,Crossact_active_passive,active,learning,noopy,pahvy,stims/14.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
p97871,adults,Crossact_active_passive,active,learning,biffer,kita,stims/9.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
p97871,adults,Crossact_active_passive,active,learning,biffer,sibu,stims/5.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
p97871,adults,Crossact_active_passive,active,selection,NA,NA,stims/9.png,stims/5.png,stims/3.png,stims/7.png,stims/10.png,stims/17.png,stims/14.png,stims/4.png,stims/10.png,stims/5.png,NA,NA,pahvy,sibu,NA,NA,NA,NA,NA,25
p97871,adults,Crossact_active_passive,active,selection,NA,NA,stims/9.png,stims/5.png,stims/3.png,stims/7.png,stims/10.png,stims/17.png,stims/14.png,stims/4.png,stims/10.png,stims/3.png,NA,NA,pahvy,kita,NA,NA,NA,NA,NA,26
p97871,adults,Crossact_active_passive,active,selection,NA,NA,stims/9.png,stims/5.png,stims/3.png,stims/7.png,stims/10.png,stims/17.png,stims/14.png,stims/4.png,stims/3.png,stims/17.png,NA,NA,kita,leemu,NA,NA,NA,NA,NA,27
p97871,adults,Crossact_active_passive,active,selection,NA,NA,stims/9.png,stims/5.png,stims/3.png,stims/7.png,stims/10.png,stims/17.png,stims/14.png,stims/4.png,stims/3.png,stims/17.png,NA,NA,kita,leemu,NA,NA,NA,NA,NA,28
p97871,adults,Crossact_active_passive,active,test,NA,NA,stims/5.png,stims/7.png,stims/9.png,stims/17.png,stims/3.png,stims/4.png,stims/10.png,stims/14.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,stims/5.png,sibu,0,29
p97871,adults,Crossact_active_passive,active,test,NA,NA,stims/14.png,stims/9.png,stims/5.png,stims/3.png,stims/7.png,stims/17.png,stims/10.png,stims/4.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,stims/17.png,leemu,0,30
p97871,adults,Crossact_active_passive,active,test,NA,NA,stims/3.png,stims/17.png,stims/4.png,stims/9.png,stims/14.png,stims/7.png,stims/5.png,stims/10.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,stims/3.png,kita,0,31
p97871,adults,Crossact_active_passive,active,test,NA,NA,stims/10.png,stims/17.png,stims/9.png,stims/4.png,stims/3.png,stims/7.png,stims/5.png,stims/14.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,stims/10.png,pahvy,0,32
p97871,adults,Crossact_active_passive,active,test,NA,NA,stims/4.png,stims/17.png,stims/5.png,stims/10.png,stims/7.png,stims/14.png,stims/9.png,stims/3.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,stims/7.png,tibble,1,33
p97871,adults,Crossact_active_passive,active,test,NA,NA,stims/3.png,stims/9.png,stims/5.png,stims/4.png,stims/17.png,stims/7.png,stims/14.png,stims/10.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,stims/14.png,noopy,0,34
p97871,adults,Crossact_active_passive,active,test,NA,NA,stims/14.png,stims/4.png,stims/9.png,stims/10.png,stims/5.png,stims/17.png,stims/3.png,stims/7.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,stims/4.png,manu,0,35
p97871,adults,Crossact_active_passive,active,test,NA,NA,stims/14.png,stims/17.png,stims/5.png,stims/10.png,stims/7.png,stims/3.png,stims/9.png,stims/4.png,stims/14.png,NA,NA,NA,NA,NA,NA,NA,stims/9.png,biffer,0,36
p97871,adults,Crossact_active_passive,active,test,NA,NA,stims/17.png,stims/7.png,stims/9.png,stims/4.png,stims/14.png,stims/3.png,stims/5.png,stims/10.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,stims/14.png,noopy,0,37
p97871,adults,Crossact_active_passive,active,test,NA,NA,stims/9.png,stims/7.png,stims/4.png,stims/3.png,stims/5.png,stims/10.png,stims/17.png,stims/14.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,stims/9.png,biffer,0,38
p97871,adults,Crossact_active_passive,active,test,NA,NA,stims/17.png,stims/7.png,stims/3.png,stims/10.png,stims/9.png,stims/14.png,stims/5.png,stims/4.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,stims/3.png,kita,0,39
p97871,adults,Crossact_active_passive,active,test,NA,NA,stims/14.png,stims/4.png,stims/5.png,stims/3.png,stims/10.png,stims/9.png,stims/17.png,stims/7.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,stims/5.png,sibu,0,40
p97871,adults,Crossact_active_passive,active,test,NA,NA,stims/7.png,stims/14.png,stims/4.png,stims/3.png,stims/9.png,stims/17.png,stims/10.png,stims/5.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,stims/7.png,tibble,0,41
p97871,adults,Crossact_active_passive,active,test,NA,NA,stims/10.png,stims/9.png,stims/17.png,stims/4.png,stims/3.png,stims/7.png,stims/14.png,stims/5.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,stims/10.png,pahvy,0,42
p97871,adults,Crossact_active_passive,active,test,NA,NA,stims/9.png,stims/3.png,stims/4.png,stims/7.png,stims/14.png,stims/10.png,stims/17.png,stims/5.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,stims/4.png,manu,0,43
p97871,adults,Crossact_active_passive,active,test,NA,NA,stims/7.png,stims/5.png,stims/17.png,stims/9.png,stims/4.png,stims/10.png,stims/14.png,stims/3.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,stims/17.png,leemu,0,44
p97871,adults,Crossact_active_passive,passive,learning,beppo,roozer,stims/2.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
p97871,adults,Crossact_active_passive,passive,learning,deela,roozer,stims/2.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
p97871,adults,Crossact_active_passive,passive,learning,roozer,finna,stims/2.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
p97871,adults,Crossact_active_passive,passive,learning,tesser,zeevo,stims/8.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
p97871,adults,Crossact_active_passive,passive,learning,finna,deela,stims/29.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
p97871,adults,Crossact_active_passive,passive,learning,soma,guffi,stims/11.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
p97871,adults,Crossact_active_passive,passive,learning,tesser,zeevo,stims/8.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
p97871,adults,Crossact_active_passive,passive,learning,guffi,soma,stims/11.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
p97871,adults,Crossact_active_passive,passive,learning,finna,beppo,stims/18.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
p97871,adults,Crossact_active_passive,passive,learning,guffi,soma,stims/11.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
p97871,adults,Crossact_active_passive,passive,learning,tesser,zeevo,stims/8.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
p97871,adults,Crossact_active_passive,passive,learning,beppo,deela,stims/29.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
p97871,adults,Crossact_active_passive,passive,learning,finna,deela,stims/29.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
p97871,adults,Crossact_active_passive,passive,learning,guffi,soma,stims/11.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
p97871,adults,Crossact_active_passive,passive,learning,tesser,zeevo,stims/8.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
p97871,adults,Crossact_active_passive,passive,learning,soma,guffi,stims/11.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
p97871,adults,Crossact_active_passive,passive,learning,deela,roozer,stims/2.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
p97871,adults,Crossact_active_passive,passive,learning,roozer,finna,stims/2.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
p97871,adults,Crossact_active_passive,passive,learning,finna,beppo,stims/18.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
p97871,adults,Crossact_active_passive,passive,learning,tesser,zeevo,stims/8.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
p97871,adults,Crossact_active_passive,passive,learning,tesser,zeevo,stims/8.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
p97871,adults,Crossact_active_passive,passive,learning,guffi,soma,stims/11.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
p97871,adults,Crossact_active_passive,passive,learning,beppo,deela,stims/29.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
p97871,adults,Crossact_active_passive,passive,learning,roozer,beppo,stims/2.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
p97871,adults,Crossact_active_passive,passive,selection,NA,NA,stims/11.png,stims/2.png,stims/1.png,stims/8.png,stims/12.png,stims/18.png,stims/6.png,stims/29.png,NA,NA,stims/12.png,stims/6.png,NA,NA,finna,guffi,NA,NA,NA,25
p97871,adults,Crossact_active_passive,passive,selection,NA,NA,stims/11.png,stims/2.png,stims/1.png,stims/8.png,stims/12.png,stims/18.png,stims/6.png,stims/29.png,NA,NA,stims/18.png,stims/6.png,NA,NA,beppo,guffi,NA,NA,NA,26
p97871,adults,Crossact_active_passive,passive,selection,NA,NA,stims/11.png,stims/2.png,stims/1.png,stims/8.png,stims/12.png,stims/18.png,stims/6.png,stims/29.png,NA,NA,stims/1.png,stims/12.png,NA,NA,tesser,finna,NA,NA,NA,27
p97871,adults,Crossact_active_passive,passive,selection,NA,NA,stims/11.png,stims/2.png,stims/1.png,stims/8.png,stims/12.png,stims/18.png,stims/6.png,stims/29.png,NA,NA,stims/6.png,stims/8.png,NA,NA,guffi,zeevo,NA,NA,NA,28
p97871,adults,Crossact_active_passive,passive,test,NA,NA,stims/2.png,stims/6.png,stims/18.png,stims/11.png,stims/1.png,stims/12.png,stims/8.png,stims/29.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,stims/11.png,soma,0,29
p97871,adults,Crossact_active_passive,passive,test,NA,NA,stims/18.png,stims/1.png,stims/11.png,stims/29.png,stims/12.png,stims/8.png,stims/6.png,stims/2.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,stims/6.png,guffi,1,30
p97871,adults,Crossact_active_passive,passive,test,NA,NA,stims/6.png,stims/18.png,stims/1.png,stims/11.png,stims/12.png,stims/29.png,stims/2.png,stims/8.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,stims/12.png,finna,1,31
p97871,adults,Crossact_active_passive,passive,test,NA,NA,stims/2.png,stims/6.png,stims/1.png,stims/8.png,stims/29.png,stims/18.png,stims/11.png,stims/12.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,stims/8.png,zeevo,0,32
p97871,adults,Crossact_active_passive,passive,test,NA,NA,stims/2.png,stims/18.png,stims/12.png,stims/11.png,stims/29.png,stims/8.png,stims/1.png,stims/6.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,stims/2.png,roozer,1,33
p97871,adults,Crossact_active_passive,passive,test,NA,NA,stims/29.png,stims/18.png,stims/6.png,stims/12.png,stims/1.png,stims/2.png,stims/8.png,stims/11.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,stims/1.png,tesser,0,34
p97871,adults,Crossact_active_passive,passive,test,NA,NA,stims/8.png,stims/29.png,stims/11.png,stims/12.png,stims/18.png,stims/1.png,stims/2.png,stims/6.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,stims/29.png,deela,0,35
p97871,adults,Crossact_active_passive,passive,test,NA,NA,stims/18.png,stims/2.png,stims/8.png,stims/6.png,stims/11.png,stims/12.png,stims/29.png,stims/1.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,stims/18.png,beppo,1,36
p97871,adults,Crossact_active_passive,passive,test,NA,NA,stims/29.png,stims/6.png,stims/18.png,stims/11.png,stims/2.png,stims/1.png,stims/8.png,stims/12.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,stims/29.png,deela,1,37
p97871,adults,Crossact_active_passive,passive,test,NA,NA,stims/11.png,stims/12.png,stims/29.png,stims/1.png,stims/6.png,stims/2.png,stims/18.png,stims/8.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,stims/12.png,finna,1,38
p97871,adults,Crossact_active_passive,passive,test,NA,NA,stims/11.png,stims/8.png,stims/1.png,stims/18.png,stims/6.png,stims/12.png,stims/29.png,stims/2.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,stims/2.png,roozer,1,39
p97871,adults,Crossact_active_passive,passive,test,NA,NA,stims/29.png,stims/8.png,stims/11.png,stims/1.png,stims/2.png,stims/6.png,stims/18.png,stims/12.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,stims/1.png,tesser,0,40
p97871,adults,Crossact_active_passive,passive,test,NA,NA,stims/6.png,stims/1.png,stims/18.png,stims/8.png,stims/2.png,stims/11.png,stims/29.png,stims/12.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,stims/18.png,beppo,0,41
p97871,adults,Crossact_active_passive,passive,test,NA,NA,stims/2.png,stims/11.png,stims/18.png,stims/12.png,stims/1.png,stims/8.png,stims/6.png,stims/29.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,stims/8.png,zeevo,0,42
p97871,adults,Crossact_active_passive,passive,test,NA,NA,stims/6.png,stims/11.png,stims/8.png,stims/12.png,stims/29.png,stims/18.png,stims/1.png,stims/2.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,stims/11.png,soma,0,43
p97871,adults,Crossact_active_passive,passive,test,NA,NA,stims/18.png,stims/8.png,stims/12.png,stims/2.png,stims/1.png,stims/11.png,stims/6.png,stims/29.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,stims/6.png,guffi,0,44
p270142,adults,Crossact_active_passive,active,learning,tesser,sibu,stims/11.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
p270142,adults,Crossact_active_passive,active,learning,soma,leemu,stims/3.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
p270142,adults,Crossact_active_passive,active,learning,tesser,sibu,stims/11.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
p270142,adults,Crossact_active_passive,active,learning,tibble,finna,stims/8.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
p270142,adults,Crossact_active_passive,active,learning,biffer,deela,stims/14.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
p270142,adults,Crossact_active_passive,active,learning,soma,leemu,stims/3.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
