subject,strategy,nlogLik,mean_prob,n_selections,experiment_name,age_group,age,best_nlogLik,LR,p_value
p453590,confirmatory,9.412066839905336,0.12365970416790717,4,Experiment S1,adults,19,8.317766166719343,-2.1886013463719856,1
p453590,random,8.317766166719343,0.125,4,Experiment S1,adults,19,8.317766166719343,-0,1
p453590,novelty,8.327051456916422,0.12471581631754754,4,Experiment S1,adults,19,8.317766166719343,-0.018570580394158043,1
p453590,margin,18.493608007652213,0.12642240386684406,4,Experiment S1,adults,19,8.317766166719343,-20.35168368186574,1
p455946,entropy,8.451223773185616,0.12324056501685796,4,Experiment S1,adults,20,7.969815004491251,-0.9628175373887302,1
p455946,confirmatory,9.311931062893086,0.10921368618943603,4,Experiment S1,adults,20,7.969815004491251,-2.6842321168036705,1
p455946,random,8.317766166719343,0.125,4,Experiment S1,adults,20,7.969815004491251,-0.6959023244561848,1
p455946,novelty,8.329206051376056,0.12464635976615335,4,Experiment S1,adults,20,7.969815004491251,-0.7187820937696117,1
p455946,margin,7.969815004491251,0.14141450598325608,4,Experiment S1,adults,20,7.969815004491251,-0,1
p470122,entropy,8.3405254174569,0.12679397011569526,4,Experiment S1,adults,19,8.198406787173367,-0.28423726056706755,1
p470122,confirmatory,9.770380554377489,0.08817164338396319,4,Experiment S1,adults,19,8.198406787173367,-3.1439475344082446,1
p470122,random,8.317766166719343,0.125,4,Experiment S1,adults,19,8.198406787173367,-0.2387187590919524,1
p470122,novelty,8.307686549045984,0.12531576849587311,4,Experiment S1,adults,19,8.198406787173367,-0.21855952374523469,1
p470122,margin,8.198406787173367,0.1321499337679521,4,Experiment S1,adults,19,8.198406787173367,-0,1
p47709,entropy,7.960580525788698,0.1385296142015598,4,Experiment S1,adults,18,7.960580525788698,-0,1
p47709,confirmatory,8.960286457223251,0.12428322854197667,4,Experiment S1,adults,18,7.960580525788698,-1.9994118628691062,1
p47709,random,8.317766166719343,0.125,4,Experiment S1,adults,18,7.960580525788698,-0.7143712818612897,1
p47709,novelty,8.351239582913085,0.12396336129454671,4,Experiment S1,adults,18,7.960580525788698,-0.7813181142487728,1
p47709,margin,9.09783186015094,0.10564374710796656,4,Experiment S1,adults,18,7.960580525788698,-2.274502668724484,1
p48793,entropy,8.361126950592608,0.13269772158533788,4,Experiment S1,adults,20,8.317766166719343,-0.08672156774652962,1
p48793,confirmatory,8.770380554377489,0.118335975478231,4,Experiment S1,adults,20,8.317766166719343,-0.9052287753162922,1
p48793,random,8.317766166719343,0.125,4,Experiment S1,adults,20,8.317766166719343,-0,1
p48793,novelty,8.3254959563311,0.12476091999055673,4,Experiment S1,adults,20,8.317766166719343,-0.015459579223513487,1
p48793,margin,20.048674476629955,0.08457279958435446,4,Experiment S1,adults,20,8.317766166719343,-23.461816619821224,1
p498970,entropy,7.5149895189280596,0.15422106100206984,4,Experiment S1,adults,19,6.658009170881394,-1.7139606960933307,1
p498970,confirmatory,6.658009170881394,0.20976496672297415,4,Experiment S1,adults,19,6.658009170881394,-0,1
p498970,random,8.317766166719343,0.125,4,Experiment S1,adults,19,6.658009170881394,-3.3195139916758976,1
p498970,novelty,8.379718068232302,0.12308421978933637,4,Experiment S1,adults,19,6.658009170881394,-3.4434177947018156,1
p498970,margin,10.070389969741665,0.0821504097580199,4,Experiment S1,adults,19,6.658009170881394,-6.824761597720542,1
p500302,entropy,8.025936797563547,0.13536136712620392,4,Experiment S1,adults,19,8.025936797563547,-0,1
p500302,confirmatory,9.311931062893086,0.10921368618943603,4,Experiment S1,adults,19,8.025936797563547,-2.571988530659077,1
p500302,random,8.317766166719343,0.125,4,Experiment S1,adults,19,8.025936797563547,-0.5836587383115912,1
p500302,novelty,8.329206051376056,0.12464635976615335,4,Experiment S1,adults,19,8.025936797563547,-0.606538507625018,1
p500302,margin,8.92849863366645,0.10971395121376118,4,Experiment S1,adults,19,8.025936797563547,-1.8051236722058057,1
p501751,entropy,8.563495120719907,0.12373818729158177,4,Experiment 1,adults,23,8.165283506516573,-0.7964232284066668,1
p501751,confirmatory,8.165283506516573,0.1450120821981188,4,Experiment 1,adults,23,8.165283506516573,-0,1
p501751,random,8.317766166719343,0.125,4,Experiment 1,adults,23,8.165283506516573,-0.3049653204055396,1
p501751,novelty,8.369565520040663,0.12339505379811846,4,Experiment 1,adults,23,8.165283506516573,-0.40856402704817896,1
p501751,margin,21.716664769906675,0.005244664504596403,4,Experiment 1,adults,23,8.165283506516573,-27.102762526780204,1
p513792,entropy,9.002583051923384,0.1061767900990117,4,Experiment 1,adults,27,7.446052761356114,-3.1130605811345404,1
p513792,confirmatory,7.446052761356114,0.3254578469569929,4,Experiment 1,adults,27,7.446052761356114,-0,1
p513792,random,8.317766166719343,0.125,4,Experiment 1,adults,27,7.446052761356114,-1.7434268107264579,1
p513792,novelty,8.41210577875378,0.12210173444387494,4,Experiment 1,adults,27,7.446052761356114,-1.932106034795332,1
p513792,margin,8.123517677056503,0.1487578245406097,4,Experiment 1,adults,27,7.446052761356114,-1.3549298314007778,1
p534276,entropy,8.285957269823237,0.13265172185217897,4,Experiment 1,adults,34,8.285957269823237,-0,1
p534276,confirmatory,8.87979552742265,0.13645671929921036,4,Experiment 1,adults,34,8.285957269823237,-1.1876765151988238,1
p534276,random,8.317766166719343,0.125,4,Experiment 1,adults,34,8.285957269823237,-0.06361779379221133,1
p534276,novelty,8.348569448379944,0.12404722689661313,4,Experiment 1,adults,34,8.285957269823237,-0.12522435711341373,1
p534276,margin,9.321929863431869,0.13066022286172235,4,Experiment 1,adults,34,8.285957269823237,-2.0719451872172634,1
p542993,entropy,8.244225487227911,0.1328682823642543,4,Experiment 1,adults,30,8.244225487227911,-0,1
p542993,confirmatory,10.722910767332724,0.08439787464876046,4,Experiment 1,adults,30,8.244225487227911,-4.957370560209625,1
p542993,random,8.317766166719343,0.125,4,Experiment 1,adults,30,8.244225487227911,-0.147081358982863,1
p542993,novelty,8.335495765512338,0.12445280452914176,4,Experiment 1,adults,30,8.244225487227911,-0.1825405565688527,1
p542993,margin,22.44411184427459,0.004602531363284448,4,Experiment 1,adults,30,8.244225487227911,-28.39977271409336,1
p551942,entropy,7.860266859473519,0.14210526288080103,4,Experiment S1,adults,19,7.860266859473519,-0,1
p551942,confirmatory,9.508281483334404,0.11050014144174744,4,Experiment S1,adults,19,7.860266859473519,-3.296029247721769,1
p551942,random,8.317766166719343,0.125,4,Experiment S1,adults,19,7.860266859473519,-0.9149986144916475,1
p551942,novelty,8.329724136079898,0.1246313493449185,4,Experiment S1,adults,19,7.860266859473519,-0.9389145532127579,1
p551942,margin,9.369959026249967,0.09957924353600806,4,Experiment S1,adults,19,7.860266859473519,-3.019384333552896,1
p56262,entropy,8.114103733845406,0.1374535302607987,4,Experiment S1,adults,18,8.114103733845406,-0,1
p56262,confirmatory,9.550131199898756,0.16107855379998168,4,Experiment S1,adults,18,8.114103733845406,-2.8720549321066997,1
p56262,random,8.317766166719343,0.125,4,Experiment S1,adults,18,8.114103733845406,-0.4073248657478743,1
p56262,novelty,8.368906473002394,0.12342531453001424,4,Experiment S1,adults,18,8.114103733845406,-0.5096054783139756,1
p56262,margin,25.12521724114201,0.0023539162289507335,4,Experiment S1,adults,18,8.114103733845406,-34.02222701459321,1
p566711,entropy,8.919406740641694,0.10979545825356796,4,Experiment S1,adults,19,8.317766166719343,-1.2032811478447023,1
p566711,confirmatory,9.730067839875659,0.11242044157054672,4,Experiment S1,adults,19,8.317766166719343,-2.8246033463126317,1
p566711,random,8.317766166719343,0.125,4,Experiment S1,adults,19,8.317766166719343,-0,1
p566711,novelty,8.33024107723837,0.12461640511876441,4,Experiment S1,adults,19,8.317766166719343,-0.02494982103805299,1
p566711,margin,20.641129250918123,0.006621046614216237,4,Experiment S1,adults,19,8.317766166719343,-24.64672616839756,1
p569939,entropy,7.79276415590403,0.14326854444290557,4,Experiment S1,adults,19,7.79276415590403,-0,1
p569939,confirmatory,8.658009170881394,0.13453641917041106,4,Experiment S1,adults,19,7.79276415590403,-1.7304900299547281,1
p569939,random,8.317766166719343,0.125,4,Experiment S1,adults,19,7.79276415590403,-1.0500040216306257,1
p569939,novelty,8.348052507221475,0.12406217112276721,4,Experiment S1,adults,19,7.79276415590403,-1.110576702634889,1
p569939,margin,9.50432414885042,0.09379164657032663,4,Experiment S1,adults,19,7.79276415590403,-3.4231199858927805,1
p581971,entropy,8.563495120719907,0.12373818729158177,4,Experiment S1,adults,18,8.165283506516573,-0.7964232284066668,1
p581971,confirmatory,8.165283506516573,0.1450120821981188,4,Experiment S1,adults,18,8.165283506516573,-0,1
p581971,random,8.317766166719343,0.125,4,Experiment S1,adults,18,8.165283506516573,-0.3049653204055396,1
p581971,novelty,8.369565520040663,0.12339505379811846,4,Experiment S1,adults,18,8.165283506516573,-0.40856402704817896,1
p581971,margin,21.716664769906675,0.005244664504596403,4,Experiment S1,adults,18,8.165283506516573,-27.102762526780204,1
p592140,entropy,7.780195682629106,0.14456933048953918,4,Experiment S1,adults,18,7.780195682629106,-0,1
p592140,confirmatory,7.960286457223252,0.14353067051644944,4,Experiment S1,adults,18,7.780195682629106,-0.36018154918829204,1
p592140,random,8.317766166719343,0.125,4,Experiment S1,adults,18,7.780195682629106,-1.0751409681804738,1
p592140,novelty,8.3690489901982,0.12340997425067607,4,Experiment S1,adults,18,7.780195682629106,-1.177706615138188,1
p592140,margin,9.220238450526281,0.1012062604052332,4,Experiment S1,adults,18,7.780195682629106,-2.8800855357943504,1
p605657,entropy,8.714246941980338,0.11451217982666559,4,Experiment S1,adults,19,7.649282260151068,-2.1299293636585404,1
p605657,confirmatory,9.170481187545114,0.12110692555534376,4,Experiment S1,adults,19,7.649282260151068,-3.042397854788092,1
p605657,random,8.317766166719343,0.125,4,Experiment S1,adults,19,7.649282260151068,-1.3369678131365497,1
p605657,novelty,8.326534103786354,0.12473078437416311,4,Experiment S1,adults,19,7.649282260151068,-1.3545036872705722,1
p605657,margin,7.649282260151068,0.15241654759606096,4,Experiment S1,adults,19,7.649282260151068,-0,1
p621758,entropy,8.462782621247209,0.12605728476736863,4,Experiment 1,adults,36,8.310877410771148,-0.3038104209521215,1
p621758,confirmatory,10.135769012687316,0.08028275130198327,4,Experiment 1,adults,36,8.310877410771148,-3.6497832038323352,1
p621758,random,8.317766166719343,0.125,4,Experiment 1,adults,36,8.310877410771148,-0.013777511896389427,1
p621758,novelty,8.310877410771148,0.12521584142483758,4,Experiment 1,adults,36,8.310877410771148,-0,1
p621758,margin,21.55780223464714,0.0058932941980571266,4,Experiment 1,adults,36,8.310877410771148,-26.493849647751986,1
p623919,entropy,7.162307120810936,0.17633592556782457,4,Experiment 1,adults,28,3.415408881419325,-7.493796478783222,1
p623919,confirmatory,3.415408881419325,0.49385049807951914,4,Experiment 1,adults,28,3.415408881419325,-0,1
p623919,random,8.317766166719343,0.125,4,Experiment 1,adults,28,3.415408881419325,-9.804714570600037,1
p623919,novelty,8.467793809220394,0.120405993393221,4,Experiment 1,adults,28,3.415408881419325,-10.10476985560214,1
p623919,margin,27.469314659782707,0.0016918012327756201,4,Experiment 1,adults,28,3.415408881419325,-48.107811556726766,1
p630351,entropy,8.163103449733907,0.13321329560440354,4,Experiment S1,adults,19,8.163103449733907,-0,1
p630351,confirmatory,9.730067839875659,0.11242044157054672,4,Experiment S1,adults,19,8.163103449733907,-3.1339287802835045,1
p630351,random,8.317766166719343,0.125,4,Experiment S1,adults,19,8.163103449733907,-0.30932543397087287,1
p630351,novelty,8.33024107723837,0.12461640511876441,4,Experiment S1,adults,19,8.163103449733907,-0.33427525500892585,1
p630351,margin,8.635694540078203,0.12033875569577701,4,Experiment S1,adults,19,8.163103449733907,-0.9451821806885938,1
p641738,entropy,8.19707472104255,0.13411719828563334,4,Experiment S1,adults,20,8.19707472104255,-0,1
p641738,confirmatory,8.960286457223251,0.12428322854197667,4,Experiment S1,adults,20,8.19707472104255,-1.526423472361401,1
p641738,random,8.317766166719343,0.125,4,Experiment S1,adults,20,8.19707472104255,-0.24138289135358448,1
p641738,novelty,8.351239582913085,0.12396336129454671,4,Experiment S1,adults,20,8.19707472104255,-0.3083297237410676,1
p641738,margin,25.121976831171807,0.0023546784727694874,4,Experiment S1,adults,20,8.19707472104255,-33.84980422025851,1
p650376,entropy,8.137976368848058,0.14018748048405894,4,Experiment 1,adults,25,8.137976368848058,-0,1
p650376,confirmatory,8.730067839875659,0.13592035601909283,4,Experiment 1,adults,25,8.137976368848058,-1.1841829420552017,1
p650376,random,8.317766166719343,0.125,4,Experiment 1,adults,25,8.137976368848058,-0.35957959574257004,1
p650376,novelty,8.348050484523487,0.12406228830780609,4,Experiment 1,adults,25,8.137976368848058,-0.42014823135085777,1
p650376,margin,21.98989163974717,0.005662936531219179,4,Experiment 1,adults,25,8.137976368848058,-27.703830541798226,1
p651319,entropy,8.486005707068388,0.12532755172933308,4,Experiment 1,adults,48,8.307686549045984,-0.35663831604480833,1
p651319,confirmatory,9.770380554377489,0.08817164338396319,4,Experiment 1,adults,48,8.307686549045984,-2.92538801066301,1
p651319,random,8.317766166719343,0.125,4,Experiment 1,adults,48,8.307686549045984,-0.020159235346717708,1
p651319,novelty,8.307686549045984,0.12531576849587311,4,Experiment 1,adults,48,8.307686549045984,-0,1
p651319,margin,21.574967369328874,0.00586807812044821,4,Experiment 1,adults,48,8.307686549045984,-26.53456164056578,1
p668485,entropy,7.6210453789371995,0.14914037145778627,4,Experiment S1,adults,19,7.6210453789371995,-0,1
p668485,confirmatory,8.708977845348077,0.2088811247192845,4,Experiment S1,adults,19,7.6210453789371995,-2.1758649328217547,1
p668485,random,8.317766166719343,0.125,4,Experiment S1,adults,19,7.6210453789371995,-1.393441575564287,1
p668485,novelty,8.363654082556272,0.1235874938911955,4,Experiment S1,adults,19,7.6210453789371995,-1.485217407238144,1
p668485,margin,10.00956160218685,0.08286018315034696,4,Experiment S1,adults,19,7.6210453789371995,-4.7770324464993,1
p684302,entropy,8.307239757190219,0.13132687017635783,4,Experiment 1,adults,42,8.307239757190219,-0,1
p684302,confirmatory,8.444221996971388,0.1459041643975954,4,Experiment 1,adults,42,8.307239757190219,-0.2739644795623377,1
p684302,random,8.317766166719343,0.125,4,Experiment 1,adults,42,8.307239757190219,-0.021052819058247962,1
p684302,novelty,8.370601204324831,0.12336506104037542,4,Experiment 1,adults,42,8.307239757190219,-0.1267228942692249,1
p684302,margin,21.57041223385906,0.005865847903774828,4,Experiment 1,adults,42,8.307239757190219,-26.52634495333768,1
p702020,entropy,7.761071153542175,0.14557196865029204,4,Experiment S1,adults,18,7.761071153542175,-0,1
p702020,confirmatory,9.360230495237383,0.17068074754504137,4,Experiment S1,adults,18,7.761071153542175,-3.1983186833904167,1
p702020,random,8.317766166719343,0.125,4,Experiment S1,adults,18,7.761071153542175,-1.1133900263543364,1
p702020,novelty,8.38732785046594,0.12286025101321206,4,Experiment S1,adults,18,7.761071153542175,-1.252513393847531,1
p702020,margin,9.612400185314034,0.09461152003784055,4,Experiment S1,adults,18,7.761071153542175,-3.7026580635437174,1
p708199,entropy,8.40744358407461,0.12428019760770803,4,Experiment S1,adults,20,8.20863920507215,-0.397608758004921,1
p708199,confirmatory,8.87979552742265,0.13645671929921036,4,Experiment S1,adults,20,8.20863920507215,-1.3423126447009999,1
p708199,random,8.317766166719343,0.125,4,Experiment S1,adults,20,8.20863920507215,-0.21825392329438742,1
p708199,novelty,8.348569448379944,0.12404722689661313,4,Experiment S1,adults,20,8.20863920507215,-0.2798604866155898,1
p708199,margin,8.20863920507215,0.133359058773462,4,Experiment S1,adults,20,8.20863920507215,-0,1
p722682,entropy,8.732644095720671,0.11698789135181824,4,Experiment S1,adults,20,8.317766166719343,-0.829755858002656,1
p722682,confirmatory,8.658009170881394,0.13453641917041106,4,Experiment S1,adults,20,8.317766166719343,-0.6804860083241024,1
p722682,random,8.317766166719343,0.125,4,Experiment S1,adults,20,8.317766166719343,-0,1
p722682,novelty,8.348052507221475,0.12406217112276721,4,Experiment S1,adults,20,8.317766166719343,-0.060572681004263274,1
p722682,margin,20.866366361121827,0.006499290392932056,4,Experiment S1,adults,20,8.317766166719343,-25.097200388804968,1
p730141,entropy,8.404829239877952,0.1258412252289753,4,Experiment 1,adults,34,8.307686549045984,-0.19428538166393494,1
p730141,confirmatory,9.770380554377489,0.08817164338396319,4,Experiment 1,adults,34,8.307686549045984,-2.92538801066301,1
p730141,random,8.317766166719343,0.125,4,Experiment 1,adults,34,8.307686549045984,-0.020159235346717708,1
p730141,novelty,8.307686549045984,0.12531576849587311,4,Experiment 1,adults,34,8.307686549045984,-0,1
p730141,margin,21.339023003414418,0.00600908140544866,4,Experiment 1,adults,34,8.307686549045984,-26.062672908736868,1
p737679,entropy,8.12256971703902,0.13208689205864235,4,Experiment S1,adults,18,8.12256971703902,-0,1
p737679,confirmatory,9.311931062893086,0.10921368618943603,4,Experiment S1,adults,18,8.12256971703902,-2.3787226917081306,1
p737679,random,8.317766166719343,0.125,4,Experiment S1,adults,18,8.12256971703902,-0.3903928993606449,1
p737679,novelty,8.329206051376056,0.12464635976615335,4,Experiment S1,adults,18,8.12256971703902,-0.41327266867407175,1
p737679,margin,8.878773407161466,0.11013326369456244,4,Experiment S1,adults,18,8.12256971703902,-1.5124073802448912,1
p745348,entropy,7.565761089525921,0.154512529155929,4,Experiment 1,adults,19,7.565761089525921,-0,1
p745348,confirmatory,9.550131199898756,0.16107855379998168,4,Experiment 1,adults,19,7.565761089525921,-3.9687402207456692,1
p745348,random,8.317766166719343,0.125,4,Experiment 1,adults,19,7.565761089525921,-1.5040101543868438,1
p745348,novelty,8.368906473002394,0.12342531453001424,4,Experiment 1,adults,19,7.565761089525921,-1.6062907669529451,1
p745348,margin,27.238973708720234,0.0013984583676907802,4,Experiment 1,adults,19,7.565761089525921,-39.346425238388626,1
p745776,entropy,8.218478193198974,0.1318750554384939,4,Experiment S1,adults,NA,8.218478193198974,-0,1
p745776,confirmatory,9.963812001465143,0.16112318160502562,4,Experiment S1,adults,NA,8.218478193198974,-3.4906676165323383,1
p745776,random,8.317766166719343,0.125,4,Experiment S1,adults,NA,8.218478193198974,-0.19857594704073733,1
p745776,novelty,8.346360477921332,0.12412214543332847,4,Experiment S1,adults,NA,8.218478193198974,-0.2557645694447146,1
p745776,margin,8.509861246480295,0.1274966307450839,4,Experiment S1,adults,NA,8.218478193198974,-0.5827661065626408,1
p748517,entropy,8.686406775228228,0.11618628639464063,4,Experiment S1,adults,19,7.581093298777311,-2.2106269529018334,1
p748517,confirmatory,9.135769012687316,0.10830948503545808,4,Experiment S1,adults,19,7.581093298777311,-3.109351427820009,1
p748517,random,8.317766166719343,0.125,4,Experiment S1,adults,19,7.581093298777311,-1.4733457358840631,1
p748517,novelty,8.328686818056266,0.12466143682325918,4,Experiment S1,adults,19,7.581093298777311,-1.4951870385579085,1
p748517,margin,7.581093298777311,0.15699580388334577,4,Experiment S1,adults,19,7.581093298777311,-0,1
p752407,entropy,8.328168049986584,0.12621256974916806,4,Experiment S1,adults,20,8.317766166719343,-0.020803766534481127,1
p752407,confirmatory,8.87979552742265,0.13645671929921036,4,Experiment S1,adults,20,8.317766166719343,-1.1240587214066124,1
p752407,random,8.317766166719343,0.125,4,Experiment S1,adults,20,8.317766166719343,-0,1
p752407,novelty,8.348569448379944,0.12404722689661313,4,Experiment S1,adults,20,8.317766166719343,-0.0616065633212024,1
p752407,margin,8.728435257224888,0.11516274238353261,4,Experiment S1,adults,20,8.317766166719343,-0.8213381810110896,1
p766269,entropy,8.370205266709835,0.13274256601021447,4,Experiment 1,adults,23,8.317766166719343,-0.10487819998098402,1
p766269,confirmatory,8.770380554377489,0.118335975478231,4,Experiment 1,adults,23,8.317766166719343,-0.9052287753162922,1
p766269,random,8.317766166719343,0.125,4,Experiment 1,adults,23,8.317766166719343,-0,1
p766269,novelty,8.3254959563311,0.12476091999055673,4,Experiment 1,adults,23,8.317766166719343,-0.015459579223513487,1
p766269,margin,9.098864477321204,0.13386672102305572,4,Experiment 1,adults,23,8.317766166719343,-1.5621966212037215,1
p767536,entropy,9.485017243074118,0.09382612238831638,4,Experiment S1,adults,19,6.6840965522542755,-5.6018413816396855,1
p767536,confirmatory,7.122955844335701,0.2062124819045485,4,Experiment S1,adults,19,6.6840965522542755,-0.8777185841628512,1
p767536,random,8.317766166719343,0.125,4,Experiment S1,adults,19,6.6840965522542755,-3.267339228930135,1
p767536,novelty,8.39970042502663,0.12247410159539612,4,Experiment S1,adults,19,6.6840965522542755,-3.431207745544709,1
p767536,margin,6.6840965522542755,0.19350556575662958,4,Experiment S1,adults,19,6.6840965522542755,-0,1
p774181,entropy,8.148562970719986,0.13085763376181872,4,Experiment S1,adults,19,7.835092200566878,-0.6269415403062162,1
p774181,confirmatory,7.835092200566878,0.20979799852684825,4,Experiment S1,adults,19,7.835092200566878,-0,1
p774181,random,8.317766166719343,0.125,4,Experiment S1,adults,19,7.835092200566878,-0.9653479323049297,1
p774181,novelty,8.401444809104046,0.12242382595882048,4,Experiment S1,adults,19,7.835092200566878,-1.132705217074335,1
p774181,margin,9.382378356005,0.09638471048384831,4,Experiment S1,adults,19,7.835092200566878,-3.094572310876245,1
p777598,entropy,8.435768985271302,0.12479552798376353,4,Experiment S1,adults,18,8.310877410771148,-0.24978314900030796,1
p777598,confirmatory,10.135769012687316,0.08028275130198327,4,Experiment S1,adults,18,8.310877410771148,-3.6497832038323352,1
p777598,random,8.317766166719343,0.125,4,Experiment S1,adults,18,8.310877410771148,-0.013777511896389427,1
p777598,novelty,8.310877410771148,0.12521584142483758,4,Experiment S1,adults,18,8.310877410771148,-0,1
p777598,margin,24.042060154157173,0.00305942358372122,4,Experiment S1,adults,18,8.310877410771148,-31.46236548677205,1
p809904,entropy,9.318792916385508,0.09747433850870153,4,Experiment S1,adults,18,6.772342019721695,-5.092901793327627,1
p809904,confirmatory,8.197842783290717,0.15869081530895932,4,Experiment S1,adults,18,6.772342019721695,-2.8510015271380453,1
p809904,random,8.317766166719343,0.125,4,Experiment S1,adults,18,6.772342019721695,-3.090848293995297,1
p809904,novelty,8.389188221978491,0.12279505189436918,4,Experiment S1,adults,18,6.772342019721695,-3.2336924045135937,1
p809904,margin,6.772342019721695,0.2004190516900426,4,Experiment S1,adults,18,6.772342019721695,-0,1
p810927,entropy,8.293519448598158,0.12817269105031825,4,Experiment S1,adults,19,8.174747659785494,-0.23754357762532763,1
p810927,confirmatory,10.28572357380075,0.1934312368406469,4,Experiment S1,adults,19,8.174747659785494,-4.221951828030512,1
p810927,random,8.317766166719343,0.125,4,Experiment S1,adults,19,8.174747659785494,-0.2860370138676984,1
p810927,novelty,8.362371806961047,0.12363089476851026,4,Experiment S1,adults,19,8.174747659785494,-0.3752482943511062,1
p810927,margin,8.174747659785494,0.13941550463837465,4,Experiment S1,adults,19,8.174747659785494,-0,1
p820599,entropy,8.92081684337274,0.11196848664902949,4,Experiment 1,adults,35,7.227058360708451,-3.3875169653285795,1
p820599,confirmatory,9.508281483334404,0.11050014144174744,4,Experiment 1,adults,35,7.227058360708451,-4.5624462452519055,1
p820599,random,8.317766166719343,0.125,4,Experiment 1,adults,35,7.227058360708451,-2.181415612021784,1
p820599,novelty,8.329724136079898,0.1246313493449185,4,Experiment 1,adults,35,7.227058360708451,-2.205331550742894,1
p820599,margin,7.227058360708451,0.19400559540271078,4,Experiment 1,adults,35,7.227058360708451,-0,1
p8209,entropy,9.369586593408297,0.09672480896874663,4,Experiment 1,adults,35,6.460718335001915,-5.817736516812763,1
p8209,confirmatory,9.043847680967692,0.13717542856590978,4,Experiment 1,adults,35,6.460718335001915,-5.166258691931555,1
p8209,random,8.317766166719343,0.125,4,Experiment 1,adults,35,6.460718335001915,-3.714095663434856,1
p8209,novelty,8.349087264811008,0.12403223201770758,4,Experiment 1,adults,35,6.460718335001915,-3.7767378596181853,1
p8209,margin,6.460718335001915,0.21668286056481773,4,Experiment 1,adults,35,6.460718335001915,-0,1
p833624,entropy,8.223131213056558,0.13332054326358636,4,Experiment S1,adults,19,8.223131213056558,-0,1
p833624,confirmatory,9.508281483334404,0.11050014144174744,4,Experiment S1,adults,19,8.223131213056558,-2.5703005405556922,1
p833624,random,8.317766166719343,0.125,4,Experiment S1,adults,19,8.223131213056558,-0.18926990732557059,1
p833624,novelty,8.329724136079898,0.1246313493449185,4,Experiment S1,adults,19,8.223131213056558,-0.2131858460466809,1
p833624,margin,9.08950082816369,0.12831505921993552,4,Experiment S1,adults,19,8.223131213056558,-1.7327392302142641,1
p841562,entropy,8.51069542004924,0.12319133102083218,4,Experiment S1,adults,18,8.317766166719343,-0.38585850665979393,1
p841562,confirmatory,8.336020902332919,0.1618912484952213,4,Experiment S1,adults,18,8.317766166719343,-0.03650947122715209,1
p841562,random,8.317766166719343,0.125,4,Experiment S1,adults,18,8.317766166719343,-0,1
p841562,novelty,8.389026471104957,0.12279978310713197,4,Experiment S1,adults,18,8.317766166719343,-0.1425206087712283,1
p841562,margin,21.537308362435553,0.005322891683619486,4,Experiment S1,adults,18,8.317766166719343,-26.43908439143242,1
p844137,entropy,7.784902072105597,0.1469773320919428,4,Experiment 1,adults,23,7.784902072105597,-0,1
p844137,confirmatory,9.043847680967692,0.13717542856590978,4,Experiment 1,adults,23,7.784902072105597,-2.5178912177241912,1
p844137,random,8.317766166719343,0.125,4,Experiment 1,adults,23,7.784902072105597,-1.0657281892274924,1
p844137,novelty,8.349087264811008,0.12403223201770758,4,Experiment 1,adults,23,7.784902072105597,-1.1283703854108218,1
p844137,margin,22.96622632490471,0.004067306093893722,4,Experiment 1,adults,23,7.784902072105597,-30.362648505598226,1
p845119,entropy,7.912664369281418,0.13912650946386323,4,Experiment S1,adults,19,6.960286457223252,-1.9047558241163323,1
p845119,confirmatory,6.960286457223252,0.19585064227997867,4,Experiment S1,adults,19,6.960286457223252,-0,1
p845119,random,8.317766166719343,0.125,4,Experiment S1,adults,19,6.960286457223252,-2.7149594189921817,1
p845119,novelty,8.382905143923912,0.12298619093009859,4,Experiment S1,adults,19,6.960286457223252,-2.8452373734013197,1
p845119,margin,9.653273452224337,0.09220310536527276,4,Experiment S1,adults,19,6.960286457223252,-5.385973990002169,1
p864116,entropy,8.424988376380446,0.1250552871039043,4,Experiment S1,adults,19,8.317766166719343,-0.2144444193222057,1
p864116,confirmatory,13.285723573800752,0.03618825731181012,4,Experiment S1,adults,19,8.317766166719343,-9.935914814162818,1
p864116,random,8.317766166719343,0.125,4,Experiment S1,adults,19,8.317766166719343,-0,1
p864116,novelty,8.319618554507366,0.12494250610902242,4,Experiment S1,adults,19,8.317766166719343,-0.0037047755760468704,1
p864116,margin,24.044104726735856,0.003059083131439291,4,Experiment S1,adults,19,8.317766166719343,-31.452677120033027,1
p878612,entropy,8.987265459308997,0.10574484124881893,4,Experiment 1,adults,24,5.720024838022525,-6.534481242572944,1
p878612,confirmatory,5.720024838022525,0.24817459432760144,4,Experiment 1,adults,24,5.720024838022525,-0,1
p878612,random,8.317766166719343,0.125,4,Experiment 1,adults,24,5.720024838022525,-5.195482657393637,1
p878612,novelty,8.416478175991413,0.12195476692385769,4,Experiment 1,adults,24,5.720024838022525,-5.392906675937777,1
p878612,margin,22.124375462877293,0.004041545361548878,4,Experiment 1,adults,24,5.720024838022525,-32.808701249709536,1
p898263,entropy,7.875986123909827,0.1495306181805741,4,Experiment S1,adults,18,7.875986123909827,-0,1
p898263,confirmatory,9.367056107824192,0.09783882908504163,4,Experiment S1,adults,18,7.875986123909827,-2.9821399678287293,1
p898263,random,8.317766166719343,0.125,4,Experiment S1,adults,18,7.875986123909827,-0.8835600856190311,1
p898263,novelty,8.30449313987333,0.1254158551865821,4,Experiment S1,adults,18,7.875986123909827,-0.8570140319270045,1
